IdArea,NameArea,idParty,NameArea,NoRegister,NameRegister,Status,NameInitial,Tags[],คะแนน,Source
A3201,ยะลา เขต1,177,อนาคตใหม่,4,ปิยวรรณ วงษา,TRUE,อ.น.ค.,,,
A3201,ยะลา เขต1,063,ภูมิใจไทย,5,อลิสา จิตอาจ,TRUE,ภท.,,,
A3201,ยะลา เขต1,077,พรรคไทยรักษาชาติ,6,ศุภสิทธิ์ ยอดบุตร,TRUE,ทษช.,,,
A3201,ยะลา เขต1,145,เสรีรวมไทย,7,เมวตี ตอฮา,TRUE,สร.,,,
A3201,ยะลา เขต1,181,รวมพลังประชาชาติไทย,8,ปนาวดี คำเมือง,TRUE,รปช.,,,
A3202,ยะลา เขต2,034,เพื่อไทย,1,จีรารัตน์ นุชเซ๊าะ,TRUE,พท.,,,
A3202,ยะลา เขต2,001,ประชาธิปัตย์,2,รัตติกาล นุชเซ๊าะ,TRUE,ปชป.,,,
A3202,ยะลา เขต2,192,พลังประชารัฐ,3,ทรงพล มงคลชยานนท์,TRUE,พปชร.,,,
A3202,ยะลา เขต2,177,อนาคตใหม่,4,นภาแก้ว พวงสมบัติ,TRUE,อ.น.ค.,,,
A3202,ยะลา เขต2,063,ภูมิใจไทย,5,ภาณุวัฒน์ สุดเลิศศิลป์,TRUE,ภท.,,,
A3202,ยะลา เขต2,077,พรรคไทยรักษาชาติ,6,วรณัน ยงอาหาร,TRUE,ทษช.,,,
A3202,ยะลา เขต2,145,เสรีรวมไทย,7,นัสยา ราซิดี,TRUE,สร.,,,
A3202,ยะลา เขต2,181,รวมพลังประชาชาติไทย,8,สมชาย ลิ้มชื่นใจ,TRUE,รปช.,,,
A3203,ยะลา เขต3,034,เพื่อไทย,1,เสาวลักษณ์ อยู่ฉัตร,TRUE,พท.,,,
A3203,ยะลา เขต3,001,ประชาธิปัตย์,2,สุพรรณี แสนบุตร,TRUE,ปชป.,,,
A3203,ยะลา เขต3,192,พลังประชารัฐ,3,ภูเทพ อนันทบริพงศ์,TRUE,พปชร.,,,
A3203,ยะลา เขต3,177,อนาคตใหม่,4,ศิวพร วุฒิรัตน์,TRUE,อ.น.ค.,,,
A3203,ยะลา เขต3,063,ภูมิใจไทย,5,ชะยุตม์ พันธ์หินกอง,TRUE,ภท.,,,
A3203,ยะลา เขต3,077,พรรคไทยรักษาชาติ,6,อุมาพร สิงห์คำ,TRUE,ทษช.,,,
A3203,ยะลา เขต3,145,เสรีรวมไทย,7,ศศิภา เลาะเซ็มวัน,TRUE,สร.,,,
A3203,ยะลา เขต3,181,รวมพลังประชาชาติไทย,8,มัณทนา กงชัยยา,TRUE,รปช.,,,
A3301,เลย เขต1,034,เพื่อไทย,1,กัตติกา แจ้งทัศนา,TRUE,พท.,,,
A3301,เลย เขต1,001,ประชาธิปัตย์,2,สหราช สุขเกษม,TRUE,ปชป.,,,
A3301,เลย เขต1,192,พลังประชารัฐ,3,พิชญา สกุลเหลืองอร่าม,TRUE,พปชร.,,,
A3301,เลย เขต1,177,อนาคตใหม่,4,วัฒนาภรณ์ จันทร์แดง,TRUE,อ.น.ค.,,,
A3301,เลย เขต1,063,ภูมิใจไทย,5,มาริษา สีขาว,TRUE,ภท.,,,
A3301,เลย เขต1,077,พรรคไทยรักษาชาติ,6,ภัทราวดี ศรีสุข,TRUE,ทษช.,,,
A3301,เลย เขต1,145,เสรีรวมไทย,7,ลักขณา นิลประโคน,TRUE,สร.,,,
A3301,เลย เขต1,181,รวมพลังประชาชาติไทย,8,อนวัช ฟูตระกูล,TRUE,รปช.,,,
A3302,เลย เขต2,034,เพื่อไทย,1,ณปภัช ดิลกคุณานันท์,TRUE,พท.,,,
A3302,เลย เขต2,001,ประชาธิปัตย์,2,นุสรา แดงอุบล,TRUE,ปชป.,,,
A3302,เลย เขต2,192,พลังประชารัฐ,3,ณัฐชัย พรรณนิยม,TRUE,พปชร.,,,
A3302,เลย เขต2,177,อนาคตใหม่,4,สุรวุฒิ ยังน้อย,TRUE,อ.น.ค.,,,
A3302,เลย เขต2,063,ภูมิใจไทย,5,รวีวรรณ สุวรรณศรี,TRUE,ภท.,,,
A3302,เลย เขต2,077,พรรคไทยรักษาชาติ,6,ธัญชนก ฉ่ำตาก้อง,TRUE,ทษช.,,,
A3302,เลย เขต2,145,เสรีรวมไทย,7,รังสิพิสุทธิ์ ตั้งชยนนท์,TRUE,สร.,,,
A3302,เลย เขต2,181,รวมพลังประชาชาติไทย,8,กุสุมา คล่องแคล่ว,TRUE,รปช.,,,
A3303,เลย เขต3,034,เพื่อไทย,1,ธิดาทิพย์ ปฏิมินทร์,TRUE,พท.,,,
A3303,เลย เขต3,001,ประชาธิปัตย์,2,สิงหนาท ศรียาภัย,TRUE,ปชป.,,,
A3303,เลย เขต3,192,พลังประชารัฐ,3,นัสสุรางค์ สุมา,TRUE,พปชร.,,,
A3303,เลย เขต3,177,อนาคตใหม่,4,ภัทริน แพงทรัพย์,TRUE,อ.น.ค.,,,
A3303,เลย เขต3,063,ภูมิใจไทย,5,จุไรรัตน์ หนูเอียด,TRUE,ภท.,,,
A3303,เลย เขต3,077,พรรคไทยรักษาชาติ,6,เบญจมาศ พละพล,TRUE,ทษช.,,,
A3303,เลย เขต3,145,เสรีรวมไทย,7,แอน ยศวิลัย,TRUE,สร.,,,
A3303,เลย เขต3,181,รวมพลังประชาชาติไทย,8,เอกลักษณ์ ดีล้น,TRUE,รปช.,,,
A3401,สมุทรสาคร เขต1,034,เพื่อไทย,1,ดารินทร์ เตโม,TRUE,พท.,,,
A3401,สมุทรสาคร เขต1,001,ประชาธิปัตย์,2,สุภาพร ทำนา,TRUE,ปชป.,,,
A3401,สมุทรสาคร เขต1,192,พลังประชารัฐ,3,ทิพวรรณ แข็งสง่า,TRUE,พปชร.,,,
A3401,สมุทรสาคร เขต1,177,อนาคตใหม่,4,วิไลภรณ์ สุปัด,TRUE,อ.น.ค.,,,
A3401,สมุทรสาคร เขต1,063,ภูมิใจไทย,5,วดี โพธิพันธ์,TRUE,ภท.,,,
A3401,สมุทรสาคร เขต1,077,พรรคไทยรักษาชาติ,6,วันเพ็ญ ขันนาค,TRUE,ทษช.,,,
A3401,สมุทรสาคร เขต1,145,เสรีรวมไทย,7,ศุภัชญา เจริญกุล,TRUE,สร.,,,
A3401,สมุทรสาคร เขต1,181,รวมพลังประชาชาติไทย,8,จิตรภาณุ บวรพัฒนพงศ์,TRUE,รปช.,,,
A3402,สมุทรสาคร เขต2,034,เพื่อไทย,1,ปริชาติ จันอุบล,TRUE,พท.,,,
A3402,สมุทรสาคร เขต2,001,ประชาธิปัตย์,2,กาญจนา ชัณะรงค์,TRUE,ปชป.,,,
A3402,สมุทรสาคร เขต2,192,พลังประชารัฐ,3,พนิดา แทนกลาง,TRUE,พปชร.,,,
A3402,สมุทรสาคร เขต2,177,อนาคตใหม่,4,นัฐกาญจน์ สมโสม,TRUE,อ.น.ค.,,,
A3402,สมุทรสาคร เขต2,063,ภูมิใจไทย,5,เพ็ญนภา ช่วยดี,TRUE,ภท.,,,
A3402,สมุทรสาคร เขต2,077,พรรคไทยรักษาชาติ,6,อภิญญา คุโนภาส,TRUE,ทษช.,,,
A3402,สมุทรสาคร เขต2,145,เสรีรวมไทย,7,ชลดา ปราณีชาติ,TRUE,สร.,,,
A3402,สมุทรสาคร เขต2,181,รวมพลังประชาชาติไทย,8,มาริสา ขาวล้ำเลิศ,TRUE,รปช.,,,
A3403,สมุทรสาคร เขต3,034,เพื่อไทย,1,วรพิชชา แก้วสมบัติ,TRUE,พท.,,,
A3403,สมุทรสาคร เขต3,001,ประชาธิปัตย์,2,ประสิทธิ์ ทือเกาะ,TRUE,ปชป.,,,
A3403,สมุทรสาคร เขต3,192,พลังประชารัฐ,3,ยงยศ จิรวัฒนถาวร,TRUE,พปชร.,,,
A3403,สมุทรสาคร เขต3,177,อนาคตใหม่,4,รัชนีพร วันคำ,TRUE,อ.น.ค.,,,
A3403,สมุทรสาคร เขต3,063,ภูมิใจไทย,5,ปิยสุดา รัชตปกรณ์ชัย,TRUE,ภท.,,,
A3403,สมุทรสาคร เขต3,077,พรรคไทยรักษาชาติ,6,ภัควลัญชญ์ ผาดเรือง,TRUE,ทษช.,,,
A3403,สมุทรสาคร เขต3,145,เสรีรวมไทย,7,พิมวรรณ ยินดี,TRUE,สร.,,,
A3403,สมุทรสาคร เขต3,181,รวมพลังประชาชาติไทย,8,พัชรากร จันทร์อัด,TRUE,รปช.,,,
A3501,สระแก้ว เขต1,034,เพื่อไทย,1,สิริพันธุ์ ไกรนรา,TRUE,พท.,,,
A3501,สระแก้ว เขต1,001,ประชาธิปัตย์,2,มณีรัตน์ สิงห์สวัสดิ์,TRUE,ปชป.,,,
A3501,สระแก้ว เขต1,192,พลังประชารัฐ,3,อัฑฒ์ธิชา แก้วยงกฏ,TRUE,พปชร.,,,
A3501,สระแก้ว เขต1,177,อนาคตใหม่,4,วิลาสิณี ตันตระกูล,TRUE,อ.น.ค.,,,
A3501,สระแก้ว เขต1,063,ภูมิใจไทย,5,ธนพัฒน์ ระมณี,TRUE,ภท.,,,
A3501,สระแก้ว เขต1,077,พรรคไทยรักษาชาติ,6,ธรรมรัตน์ พลฤทธิ์,TRUE,ทษช.,,,
A3501,สระแก้ว เขต1,145,เสรีรวมไทย,7,ปาริชาติ ทองภู,TRUE,สร.,,,
A3501,สระแก้ว เขต1,181,รวมพลังประชาชาติไทย,8,ศิรินภา ราชไมตรี,TRUE,รปช.,,,
A3502,สระแก้ว เขต2,034,เพื่อไทย,1,วันทนา บุญสุข,TRUE,พท.,,,
A3502,สระแก้ว เขต2,001,ประชาธิปัตย์,2,เพ็ญนภา เชื้อสาย,TRUE,ปชป.,,,
A3502,สระแก้ว เขต2,192,พลังประชารัฐ,3,สุพรรษา นาควานิช,TRUE,พปชร.,,,
A3502,สระแก้ว เขต2,177,อนาคตใหม่,4,อัจฉราภรณ์ กายะบุตร,TRUE,อ.น.ค.,,,
A3502,สระแก้ว เขต2,063,ภูมิใจไทย,5,เมทินี ดวงโสมา,TRUE,ภท.,,,
A3502,สระแก้ว เขต2,077,พรรคไทยรักษาชาติ,6,มัสลิน สุวรรณพรม,TRUE,ทษช.,,,
A3502,สระแก้ว เขต2,145,เสรีรวมไทย,7,แคทรียา ฮาเซ๊ะ,TRUE,สร.,,,
A3502,สระแก้ว เขต2,181,รวมพลังประชาชาติไทย,8,เจนจิรา แซ่จ๋าว,TRUE,รปช.,,,
A3503,สระแก้ว เขต3,034,เพื่อไทย,1,ภัสทรียา ขาวอุทัย,TRUE,พท.,,,
A3503,สระแก้ว เขต3,001,ประชาธิปัตย์,2,พัทณกาญ ไชยจำ,TRUE,ปชป.,,,
A3503,สระแก้ว เขต3,192,พลังประชารัฐ,3,สุดา เครื่องเนียม,TRUE,พปชร.,,,
